Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_elastic_net,GHI,1.0,1.0,13500,250.0,3.0,68.58599365522558,0.4781396403797723,0.015117059116373097,0.23004210148492185,0.9093879695943721,0.6401018454544581,0.7318739857695045,0.791239765613626,0.7210718656125295
ELM_elastic_net,GHI,1.0,1.0,13500,250.0,4.0,68.72681578976423,0.4791213662566955,0.014152298812999257,0.23192754076315097,0.9090154947322657,0.6453481597321336,0.7333766840814582,0.791174778534053,0.7232998741158815
ELM_elastic_net,GHI,1.0,1.0,27000,500.0,0.0,67.2025994024825,0.4684954609306113,0.010477410486699073,0.22325112276491346,0.9130064335236922,0.6212056608732013,0.7171119299664599,0.780296672064324,0.7062047543013285
ELM_elastic_net,GHI,1.0,1.0,27000,500.0,1.0,67.37048051312371,0.46966582545535746,0.012577830813162893,0.2225598568962021,0.9125712474212303,0.6192821844512524,0.7189033717905448,0.7849410016925792,0.7077088526447922
ELM_elastic_net,GHI,1.0,1.0,27000,500.0,2.0,67.43839286134425,0.47013926885137713,0.012263964936201122,0.22393001608472435,0.91239489467836,0.623094710156235,0.7196280573761322,0.7847752691521509,0.7091660122281728
ELM_elastic_net,GHI,1.0,1.0,27000,500.0,3.0,67.3640411860045,0.4696209344012372,0.014144362588361416,0.22506563604494917,0.9125879596497325,0.6262546205708183,0.7188346584023843,0.7805624627047753,0.7085505805593258
ELM_elastic_net,GHI,1.0,1.0,27000,500.0,4.0,67.36823092439653,0.46965014269729427,0.012604923791787393,0.2236263648812082,0.9125770860452406,0.6222497878811796,0.7188793666638366,0.7833309029900736,0.7081533525116965
ELM_elastic_net,GHI,1.0,1.0,54000,1000.0,0.0,66.31695912577453,0.4623213180649457,0.010400499760824279,0.2191424065819439,0.9152842421785989,0.6097729848795862,0.7076613549331581,0.772717191432813,0.6967171770818524
ELM_elastic_net,GHI,1.0,1.0,54000,1000.0,1.0,66.23393340697596,0.4617425134838212,0.013369789632754295,0.2176859584607931,0.9154962296979068,0.6057203565818118,0.7067753961462382,0.7717564173692129,0.6947507233657543
ELM_elastic_net,GHI,1.0,1.0,54000,1000.0,2.0,66.47364998804484,0.4634136710155108,0.012657525904175666,0.21857822375404734,0.9148834437356869,0.6082031223762481,0.7093333867838579,0.7761432207689839,0.6978932433096966
ELM_elastic_net,GHI,1.0,1.0,54000,1000.0,3.0,66.32805830378112,0.4623986947521927,0.012362949262834681,0.21815632902668994,0.9152558827974303,0.6070291825112156,0.7077797931041829,0.7729217650542392,0.6959102468898792
ELM_elastic_net,GHI,1.0,1.0,54000,1000.0,4.0,66.2577268259158,0.4619083866624251,0.012879666736015682,0.21859925405134403,0.9154355056959221,0.6082616400650674,0.7070292932384362,0.771609894378016,0.6956336092271732
ELM_huber,GHI,1.0,1.0,270,5.0,0.0,119.33295327446776,0.8319164354596026,-0.06311326012404049,0.4547695413464932,0.7256937079107835,1.265415420887415,1.2733894996938133,1.2357991731917042,1.2582013645909775
ELM_huber,GHI,1.0,1.0,270,5.0,1.0,126.24295915302808,0.8800887742960936,0.015248360621364,0.49314121311275533,0.6930063984013659,1.37218621524293,1.3471254518104354,1.299272129048564,1.3395279320339766
ELM_huber,GHI,1.0,1.0,270,5.0,2.0,128.6324081350893,0.896746552598931,-0.05849708210029284,0.499704861390144,0.6812752475633571,1.3904498432838426,1.372623012713102,1.3164655909080651,1.3598461489683367
ELM_huber,GHI,1.0,1.0,270,5.0,3.0,109.97320832793375,0.766666012679715,-0.00253235428400653,0.42311200984729347,0.7670360171476656,1.1773270048784934,1.1735126374551352,1.1317312288131236,1.1608569570489173
ELM_huber,GHI,1.0,1.0,270,5.0,4.0,106.14284118914748,0.7399630334173852,-0.0605484514075996,0.40515407538719667,0.7829816740499029,1.1273582951759713,1.1326391891689418,1.0980157270841517,1.1193377371430215
ELM_huber,GHI,1.0,1.0,540,10.0,0.0,104.66571036667469,0.7296653798789473,-0.0012802962675363613,0.39405246139786515,0.7889798910977042,1.0964675862308528,1.1168768802056777,1.103934967477452,1.1057598113046607
ELM_huber,GHI,1.0,1.0,540,10.0,1.0,106.60709075711009,0.7431994977396484,0.02735003600079359,0.41077340899609927,0.7810791247020265,1.142994327841577,1.1375931478941674,1.089834091910404,1.1234738558820496
ELM_huber,GHI,1.0,1.0,540,10.0,2.0,108.03840497322825,0.7531777458934251,0.009505180782191421,0.42133709327716584,0.7751611683688213,1.1723882246955064,1.1528665526290296,1.1077079801956051,1.1443209191733803
ELM_huber,GHI,1.0,1.0,540,10.0,3.0,99.06310197026166,0.6906074174425378,0.056225819309666115,0.38293042078002487,0.8109664727678582,1.0655200393307667,1.0570920302784348,1.0194009165739086,1.0473376620610366
