Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_elastic_net,humidity,1.0,1.0,7500,50.0,1.0,6.693516793694074,0.0940792934587307,-0.007508690273442429,0.07119776106427743,0.7352098554688257,1.4638119443058102,1.3210898168253116,1.2145956740241886,1.3331658117184368
ELM_elastic_net,humidity,1.0,1.0,7500,50.0,2.0,6.7252556551513685,0.09452539223656597,-0.0060630058354707896,0.07189648391598542,0.732692774222685,1.4781775485158388,1.3273540704249085,1.215824005985204,1.340451874975317
ELM_elastic_net,humidity,1.0,1.0,7500,50.0,3.0,7.124810330183795,0.1001412475012598,-0.007020470057430497,0.07631813896227821,0.699987246508629,1.5690859053744215,1.4062136040183058,1.2839136234046649,1.4197377109324638
ELM_elastic_net,humidity,1.0,1.0,7500,50.0,4.0,6.826670271119765,0.09595080367733262,-0.0071334725068822975,0.0723644888399179,0.7245701816145117,1.4877996375732152,1.347370127837257,1.2364570488177153,1.3572089380760624
ELM_elastic_net,humidity,1.0,1.0,15000,100.0,0.0,6.180357489849454,0.08686669263535515,-0.005679571618740897,0.06516814248486312,0.7742538796511118,1.3398441739122082,1.2198083004545799,1.1294972992984484,1.2297165912217456
ELM_elastic_net,humidity,1.0,1.0,15000,100.0,1.0,6.429987060851137,0.09037530767138068,-0.005855027694279353,0.06783568615992164,0.7556494617940674,1.3946883464695845,1.26907733112908,1.176527665683821,1.2800977810941618
ELM_elastic_net,humidity,1.0,1.0,15000,100.0,2.0,6.363641923310954,0.0894428077828194,-0.006681164442716442,0.06715032667142468,0.7606659056124299,1.3805974903751148,1.255982886414639,1.16081873739832,1.2657997047293579
ELM_elastic_net,humidity,1.0,1.0,15000,100.0,3.0,6.381343481058336,0.08969160824113176,-0.007296384574238736,0.06778378872536193,0.7593325563327841,1.3936213454368027,1.2594766174984307,1.162239904453268,1.2717792891295006
ELM_elastic_net,humidity,1.0,1.0,15000,100.0,4.0,6.3294504773933395,0.08896223722874355,-0.00653092509335463,0.06666658196438964,0.7632308503380155,1.3706517944772714,1.2492345697350051,1.1579610392330044,1.2592824678150938
ELM_elastic_net,humidity,1.0,1.0,37500,250.0,0.0,5.9193584778806665,0.08319827685389583,-0.006221272887193126,0.061842614315953344,0.7929179834433944,1.271471969758474,1.1682952995104021,1.0899906688308139,1.1765859793665634
ELM_elastic_net,humidity,1.0,1.0,37500,250.0,1.0,5.915633468788052,0.08314592078542511,-0.004559398506451663,0.06171702913327556,0.7931785318405953,1.2688899631379904,1.167560099804252,1.090194616943452,1.1755482266285648
ELM_elastic_net,humidity,1.0,1.0,37500,250.0,2.0,5.959079571601848,0.08375656818980722,-0.0054294803340002255,0.0622726808712099,0.7901294642552068,1.280314053428249,1.1761349948522668,1.0968614897631668,1.1844368460145607
ELM_elastic_net,humidity,1.0,1.0,37500,250.0,3.0,5.959643079118855,0.08376448844917053,-0.005724222293093764,0.06240089777994202,0.7900897704686943,1.2829501678180626,1.1762462135233134,1.0954996748088404,1.1848986853834054
ELM_elastic_net,humidity,1.0,1.0,37500,250.0,4.0,5.957367287486908,0.08373250154671073,-0.006339267654277054,0.06207215012135009,0.790250055481152,1.2761911807078503,1.1757970437904437,1.0980613807880064,1.1833498684287667
ELM_elastic_net,humidity,1.0,1.0,75000,500.0,0.0,5.74884413162384,0.08080164893544009,-0.005079943202140508,0.059856879395648,0.804676647640173,1.230645650909151,1.1346411273606078,1.0625078428046453,1.1425982070248015
ELM_elastic_net,humidity,1.0,1.0,75000,500.0,1.0,5.745035048152811,0.08074811117752823,-0.005123387053042667,0.05967780026523761,0.8049353975572993,1.2269638192595016,1.1338893340148806,1.0644111119388162,1.141754755071066
ELM_elastic_net,humidity,1.0,1.0,75000,500.0,2.0,5.695812395620886,0.08005627271426617,-0.004835331263869055,0.059035216764447535,0.8082636503877879,1.213752429047088,1.1241743296276026,1.0569930585376326,1.1316399390707745
ELM_elastic_net,humidity,1.0,1.0,75000,500.0,3.0,5.761203703269262,0.08097536625082044,-0.005490630419092695,0.05998680185434418,0.8038358845265597,1.2333168310702989,1.1370805183032693,1.06665069621058,1.1456826818613826
ELM_elastic_net,humidity,1.0,1.0,75000,500.0,4.0,5.801834008247271,0.08154643681105941,-0.00597153410697712,0.06025325319045397,0.8010592729742836,1.2387950180602187,1.1450996633678672,1.0741176108686026,1.1526707640988962
ELM_elastic_net,humidity,1.0,1.0,150000,1000.0,0.0,5.5758135714023656,0.07836965490985691,-0.003620230676909654,0.05748170769428525,0.8162575126626186,1.1818125885451098,1.1004903336666978,1.038942375903416,1.107081766038408
ELM_elastic_net,humidity,1.0,1.0,150000,1000.0,1.0,5.5619093109188675,0.0781742265509431,-0.004116562278367458,0.05731420956389997,0.8171727577474585,1.1783688599749726,1.0977460697018206,1.0373104875638133,1.1044751390802021
ELM_elastic_net,humidity,1.0,1.0,150000,1000.0,2.0,5.58448581541024,0.07849154578039766,-0.003929913793775995,0.057742474651777016,0.8156855068578361,1.1871739058302437,1.102201962037993,1.0393819703021296,1.1095859460567887
ELM_elastic_net,humidity,1.0,1.0,150000,1000.0,3.0,5.6027978908221865,0.07874892723914621,-0.003978323718199279,0.057852332752967923,0.8144747545043025,1.1894325667529773,1.1058161901182828,1.0423419735618227,1.1125302434776942
ELM_elastic_net,humidity,1.0,1.0,150000,1000.0,4.0,5.5231685639030825,0.0776297142684398,-0.0035357234957322345,0.056640906198373905,0.8197108058050662,1.1645258753941996,1.0900998639842259,1.032309526179477,1.0956450885193008
ELM_huber,humidity,1.0,1.0,750,5.0,0.0,9.096499882152775,0.1278539082275251,-0.001494520301948016,0.09994108871610137,0.5109629776975839,2.0547690995153705,1.7953631451834267,1.5975745623204596,1.815902269006419
ELM_huber,humidity,1.0,1.0,750,5.0,1.0,8.745591908556245,0.12292179626866694,-0.0004231058973976016,0.09556043267170146,0.5479655663650556,1.9647036740605044,1.7261049413349028,1.550159726415795,1.7469894472704006
ELM_huber,humidity,1.0,1.0,750,5.0,2.0,9.538454917966169,0.13406571269315717,-0.006860774790163181,0.10400523781785086,0.4622886981034354,2.1383272045688386,1.8825911772185138,1.6819125218808906,1.900943634556081
ELM_huber,humidity,1.0,1.0,750,5.0,3.0,9.811973614482474,0.1379100962226419,-0.002530478198195198,0.10776745189594526,0.43100841266830303,2.215677585005355,1.9365751703593754,1.7205807156935053,1.957611157019412
ELM_huber,humidity,1.0,1.0,750,5.0,4.0,9.410136920472057,0.1322621665283581,0.009657379104580857,0.10153007027911762,0.4766587261716658,2.0874382474837314,1.8572652379507448,1.6728265201141899,1.8725100018495553
ELM_huber,humidity,1.0,1.0,1500,10.0,0.0,7.711850037213182,0.10839225852756743,-0.0020381022598082274,0.08287845259809626,0.6485122015260624,1.7039646616015038,1.52207678968466,1.3851766674764778,1.5370727062542138
ELM_huber,humidity,1.0,1.0,1500,10.0,1.0,8.17924175789207,0.11496158287607072,-0.002776749948723124,0.08808491583518356,0.604615907779948,1.8110085202862873,1.6143252237573213,1.4624054245516478,1.6292463895317522
ELM_huber,humidity,1.0,1.0,1500,10.0,2.0,8.676006911045908,0.12194375922134565,-0.00285906829729798,0.09445208741842462,0.555130245188035,1.9419163139538211,1.7123710501013252,1.5334383698964478,1.729241911317198
ELM_huber,humidity,1.0,1.0,1500,10.0,3.0,8.7396235642103,0.1228379094814232,-0.0021199906496633726,0.09553250066450295,0.5485823288683802,1.9641293974940164,1.7249269777648162,1.543489368407772,1.7441819145555348
ELM_huber,humidity,1.0,1.0,1500,10.0,4.0,8.686393567400934,0.12208974664789547,-0.0031756388164708486,0.09351986984058137,0.5540644380256053,1.9227501041637853,1.7144210495805847,1.5463558910630628,1.7278423482691443
ELM_huber,humidity,1.0,1.0,3750,25.0,0.0,7.380490516773752,0.10373490567037666,-0.0033750699540145163,0.07927798753408284,0.67806843927474,1.6299398090362596,1.4566768360200846,1.3242682868016658,1.4702949772860032
ELM_huber,humidity,1.0,1.0,3750,25.0,1.0,7.417343066200526,0.10425287879557897,-0.002583555512072537,0.07910551829787457,0.67484545060906,1.6263938755095153,1.4639503708855874,1.336612047056425,1.4756520978171759
ELM_huber,humidity,1.0,1.0,3750,25.0,2.0,7.209964651665609,0.10133811585117028,-0.0032098995400609356,0.0769432911340863,0.6927730050354504,1.5819389108962556,1.4230203904111143,1.2983170067049703,1.434425436004113
ELM_huber,humidity,1.0,1.0,3750,25.0,3.0,7.559721986695021,0.10625405525578568,-0.0007613343814523927,0.08121768209682491,0.6622426950178282,1.6698195472022324,1.492051494374672,1.3536493679987012,1.5051734698585353
ELM_huber,humidity,1.0,1.0,3750,25.0,4.0,7.531422151630532,0.10585629297775959,-0.0027831661170834216,0.08047045634263944,0.6647667521067328,1.654456732870443,1.486465996485617,1.3586953889025684,1.4998727060862092
ELM_huber,humidity,1.0,1.0,7500,50.0,0.0,6.939845599550145,0.097541515296331,-0.002493472438396228,0.0739852375615182,0.7153621054008708,1.5211219120651762,1.3697073802134805,1.2537595420567127,1.3815296114451232
ELM_huber,humidity,1.0,1.0,7500,50.0,1.0,6.665829879281278,0.09369014595581233,-0.003833855883472909,0.07059631397118318,0.7373958691720239,1.4514463105333588,1.3156252902068801,1.213508826428083,1.3268601423894406
ELM_huber,humidity,1.0,1.0,7500,50.0,2.0,6.702787515437396,0.09420959610505944,-0.002642880515948443,0.07134207036406173,0.7344758629178401,1.4667789150860846,1.3229195658895496,1.2157436498258585,1.335147376933831
ELM_huber,humidity,1.0,1.0,7500,50.0,3.0,7.09988766406855,0.09979095229897705,-0.003112549535601911,0.07564650404011347,0.7020824714533184,1.5552772236605394,1.4012946531248074,1.2843769343407583,1.4136496037087019
ELM_huber,humidity,1.0,1.0,7500,50.0,4.0,6.79452982825361,0.0954990605579089,-0.0034297213137114897,0.07174032652240424,0.7271575622978734,1.4749669832607117,1.3410266146905154,1.2351036908466648,1.3503657629326307
ELM_huber,humidity,1.0,1.0,15000,100.0,0.0,6.165600155580197,0.08665927408032979,-0.002537069683135529,0.06473932004597145,0.7753306567227107,1.3310276690298526,1.2168956665391815,1.130152606799875,1.2260253141229696
ELM_huber,humidity,1.0,1.0,15000,100.0,1.0,6.420038661774789,0.09023548007626206,-0.002720942862574231,0.06739381062159555,0.7564049893304311,1.3856034724338075,1.2671138298608289,1.1787795298023847,1.277165610699007
ELM_huber,humidity,1.0,1.0,15000,100.0,2.0,6.348487230188775,0.0892298042354373,-0.0037420518740570617,0.06674967574801062,0.7618044724888728,1.3723601863022916,1.25299182635191,1.1611433121308214,1.2621651082616745
ELM_huber,humidity,1.0,1.0,15000,100.0,3.0,6.3627054265316465,0.08942964505266734,-0.003810834618002435,0.0672718466778771,0.7607363429874319,1.3830959177730855,1.2557980513874378,1.162640496139126,1.267178155099883
